Disaster_Number,IH_Program_Declared,IA_Program_Declared,PA_Program_Declared,HM_Program_Declared,State_Name,Declaration_Date,Disaster_Type,Incident_Type,Title,Incident_Begin_Date,Incident_End_Date,Disaster_Close_Out_Date,Place_Code,County,Declaration_Request_Number
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99027,Brooks ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99029,Bryan ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99031,Bulloch ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99033,Burke ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99035,Butts ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99037,Calhoun ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99039,Camden ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99043,Candler ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99045,Carroll ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99047,Catoosa ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99049,Charlton ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99051,Chatham ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99053,Chattahoochee ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99055,Chattooga ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99057,Cherokee ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99059,Clarke ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99061,Clay ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99063,Clayton ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99065,Clinch ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99067,Cobb ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99069,Coffee ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99071,Colquitt ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99073,Columbia ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99075,Cook ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99077,Coweta ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99079,Crawford ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99081,Crisp ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99083,Dade ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99085,Dawson ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99087,Decatur ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99089,DeKalb ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99091,Dodge ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99093,Dooly ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99095,Dougherty ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99097,Douglas ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99099,Early ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99101,Echols ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99103,Effingham ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99105,Elbert ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99107,Emanuel ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99109,Evans ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99111,Fannin ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99113,Fayette ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99115,Floyd ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99117,Forsyth ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99119,Franklin ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99121,Fulton ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99123,Gilmer ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99125,Glascock ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99127,Glynn ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99129,Gordon ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99131,Grady ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99133,Greene ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99135,Gwinnett ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99137,Habersham ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99139,Hall ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99141,Hancock ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99143,Haralson ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99145,Harris ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99147,Hart ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99149,Heard ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99151,Henry ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99153,Houston ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99155,Irwin ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99157,Jackson ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99159,Jasper ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99161,Jeff Davis ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99163,Jefferson ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99165,Jenkins ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99167,Johnson ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99169,Jones ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99171,Lamar ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99173,Lanier ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99175,Laurens ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99177,Lee ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99179,Liberty ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99181,Lincoln ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99183,Long ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99185,Lowndes ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99187,Lumpkin ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99189,McDuffie ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99191,McIntosh ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99193,Macon ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99195,Madison ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99197,Marion ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99199,Meriwether ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99201,Miller ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99205,Mitchell ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99207,Monroe ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99209,Montgomery ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99211,Morgan ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99213,Murray ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99215,Muscogee ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99217,Newton ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99219,Oconee ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99221,Oglethorpe ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99223,Paulding ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99225,Peach ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99227,Pickens ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99229,Pierce ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99231,Pike ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99233,Polk ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99235,Pulaski ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99237,Putnam ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99239,Georgetown - Quitman ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99241,Rabun ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99243,Randolph ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99245,Richmond ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99247,Rockdale ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99249,Schley ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99251,Screven ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99253,Seminole ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99255,Spalding ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99257,Stephens ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99259,Stewart ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99261,Sumter ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99263,Talbot ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99265,Taliaferro ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99267,Tattnall ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99269,Taylor ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99271,Telfair ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99273,Terrell ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99275,Thomas ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99277,Tift ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99279,Toombs ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99281,Towns ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99283,Treutlen ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99285,Troup ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99287,Turner ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99289,Twiggs ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99291,Union ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99293,Upson ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99295,Walker ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99297,Walton ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99299,Ware ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99301,Warren ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99303,Washington ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99305,Wayne ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99307,Webster ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99309,Wheeler ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99311,White ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99313,Whitfield ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99315,Wilcox ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99317,Wilkes ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99319,Wilkinson ,5088
3218,No,No,Yes,No,GA,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/27/2005,10/1/2005,4/19/2018,99321,Worth ,5088
3220,No,No,Yes,No,FL,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/29/2005,10/1/2005,7/3/2012,99001,Alachua ,5093
3220,No,No,Yes,No,FL,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/29/2005,10/1/2005,7/3/2012,99003,Baker ,5093
3220,No,No,Yes,No,FL,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/29/2005,10/1/2005,7/3/2012,99005,Bay ,5093
3220,No,No,Yes,No,FL,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/29/2005,10/1/2005,7/3/2012,99007,Bradford ,5093
3220,No,No,Yes,No,FL,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/29/2005,10/1/2005,7/3/2012,99009,Brevard ,5093
3220,No,No,Yes,No,FL,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/29/2005,10/1/2005,7/3/2012,99011,Broward ,5093
3220,No,No,Yes,No,FL,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/29/2005,10/1/2005,7/3/2012,99013,Calhoun ,5093
3220,No,No,Yes,No,FL,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/29/2005,10/1/2005,7/3/2012,99015,Charlotte ,5093
3220,No,No,Yes,No,FL,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/29/2005,10/1/2005,7/3/2012,99017,Citrus ,5093
3220,No,No,Yes,No,FL,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/29/2005,10/1/2005,7/3/2012,99019,Clay ,5093
3220,No,No,Yes,No,FL,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/29/2005,10/1/2005,7/3/2012,99021,Collier ,5093
3220,No,No,Yes,No,FL,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/29/2005,10/1/2005,7/3/2012,99023,Columbia ,5093
3220,No,No,Yes,No,FL,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/29/2005,10/1/2005,7/3/2012,99027,DeSoto ,5093
3220,No,No,Yes,No,FL,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/29/2005,10/1/2005,7/3/2012,99029,Dixie ,5093
3220,No,No,Yes,No,FL,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/29/2005,10/1/2005,7/3/2012,99031,Duval ,5093
3220,No,No,Yes,No,FL,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/29/2005,10/1/2005,7/3/2012,99033,Escambia ,5093
3220,No,No,Yes,No,FL,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/29/2005,10/1/2005,7/3/2012,99035,Flagler ,5093
3220,No,No,Yes,No,FL,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/29/2005,10/1/2005,7/3/2012,99037,Franklin ,5093
3220,No,No,Yes,No,FL,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/29/2005,10/1/2005,7/3/2012,99039,Gadsden ,5093
3220,No,No,Yes,No,FL,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/29/2005,10/1/2005,7/3/2012,99041,Gilchrist ,5093
3220,No,No,Yes,No,FL,9/5/2005,EM,Hurricane,HURRICANE KATRINA EVACUATION,8/29/2005,10/1/2005,7/3/2012,99043,Glades ,5093
